Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,TotalSquareFeet
327,120,2,32.0,10846,1,0,3,0,1,4,0,8,7,6,2,6,8,5,1993,1993,4,0,6,7,3,0.0,2,4,3,2,4,1,0,1619,6,0,100,1719,5,0,1,1,1719,0,0,1719,2,0,1,1,1,1,2,6,6,2,2,6,1993.0,3,2,473,5,5,1,122,30,0,0,0,0,0,0,0,0,5,2008,2,1,324000,15,3438
328,20,2,80.0,11600,1,0,1,0,1,1,0,14,7,6,1,6,6,5,1960,1960,0,0,12,13,2,175.0,3,4,2,4,4,2,3,565,6,0,818,1383,5,4,1,1,1383,0,0,1383,0,0,1,1,3,1,3,7,6,0,0,6,1960.0,1,1,292,5,5,1,0,45,0,0,0,0,0,0,0,0,4,2006,4,1,145250,46,2766
329,75,2,69.0,11888,1,2,3,1,1,1,0,3,1,6,1,0,6,6,1916,1994,4,0,12,14,3,0.0,3,4,5,4,4,2,6,0,6,0,844,844,5,1,0,3,1445,689,0,2134,0,0,2,0,5,1,2,10,6,0,0,3,1930.0,2,2,441,5,5,1,0,60,268,0,0,0,0,0,0,0,7,2009,4,1,214500,93,2978
330,70,4,60.0,6402,1,0,1,0,1,0,0,15,7,6,1,2,5,5,1920,1950,4,0,12,14,3,0.0,3,4,3,4,4,3,6,0,6,0,596,596,5,4,0,1,596,596,0,1192,0,0,1,0,3,1,3,6,6,0,0,3,1920.0,2,1,189,3,3,0,0,0,137,0,0,0,0,4,0,0,7,2009,4,1,78000,89,1788
331,90,2,69.0,10624,1,0,3,0,1,1,0,14,7,6,4,6,5,4,1964,1964,4,0,0,1,2,84.0,3,4,2,4,4,2,0,40,3,264,1424,1728,5,4,1,1,1728,0,0,1728,0,1,2,0,6,2,3,10,6,0,0,3,2002.0,2,1,352,5,5,1,155,0,0,0,0,0,0,0,0,0,11,2007,4,1,119000,43,3456
332,20,2,70.0,8176,1,0,1,0,1,1,0,14,7,6,1,6,5,6,1958,1992,4,0,12,13,3,0.0,3,4,2,4,4,2,3,846,6,0,210,1056,5,2,1,1,1056,0,0,1056,1,0,1,0,3,1,3,6,6,0,0,6,1958.0,1,1,308,5,5,1,0,0,0,0,0,0,0,0,0,0,8,2007,4,1,139000,49,2112
333,20,2,85.0,10655,1,0,3,0,1,1,0,0,7,6,1,6,8,5,2003,2004,4,0,5,5,2,296.0,2,4,3,2,4,2,0,1124,0,479,1603,3206,5,0,1,1,1629,0,0,1629,1,0,2,0,3,1,2,7,6,1,2,6,2003.0,1,3,880,5,5,1,0,0,0,0,0,0,0,0,0,0,10,2009,4,1,284000,6,4835
334,120,4,59.0,8198,1,0,1,0,1,2,0,0,7,6,2,6,7,5,2004,2004,4,0,5,5,0,146.0,2,4,3,2,4,4,0,720,6,0,638,1358,5,0,1,1,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,2,6,2004.0,1,2,484,5,5,1,192,30,0,0,0,0,0,0,0,0,7,2008,4,1,207000,4,2716
335,60,2,59.0,9042,1,0,3,0,1,1,0,1,7,6,1,2,6,5,1998,1998,4,0,5,5,3,0.0,3,4,3,2,4,1,0,828,6,0,115,943,5,1,1,1,943,695,0,1638,1,0,2,1,3,1,3,7,6,2,5,6,1998.0,3,2,472,5,5,1,100,38,0,0,0,0,0,0,0,0,7,2008,4,1,192000,10,2581
336,190,2,69.0,164660,0,0,3,2,1,0,1,16,7,6,3,5,5,6,1965,1965,4,0,8,9,3,0.0,3,4,2,4,4,1,4,1249,1,147,103,1499,5,0,1,1,1619,167,0,1786,2,0,2,0,3,1,3,7,6,2,2,6,1965.0,3,2,529,5,5,1,670,0,0,0,0,0,0,0,4,700,8,2008,4,1,228950,43,3285
337,20,2,86.0,14157,1,0,3,2,1,0,0,20,7,6,1,6,9,5,2005,2006,0,0,5,5,0,200.0,2,4,3,1,4,1,0,1249,6,0,673,1922,5,0,1,1,1922,0,0,1922,1,0,2,0,3,1,2,8,6,1,2,6,2005.0,3,3,676,5,5,1,178,51,0,0,0,0,0,0,0,0,7,2007,4,1,377426,2,3844
338,20,2,70.0,9135,1,0,1,0,1,1,0,13,7,6,1,6,7,5,2002,2003,4,0,5,5,2,113.0,2,4,3,2,4,4,0,810,6,0,726,1536,5,0,1,1,1536,0,0,1536,1,0,2,0,3,1,2,7,6,0,0,6,2002.0,1,2,532,5,5,1,192,74,0,0,0,0,0,0,0,0,12,2008,4,1,214000,6,3072
339,20,2,91.0,14145,1,0,1,0,1,0,0,6,7,6,1,6,7,7,1984,1998,4,0,12,13,3,0.0,2,4,2,2,4,3,4,213,6,0,995,1208,5,0,1,1,1621,0,0,1621,1,0,2,0,3,1,2,8,6,0,0,6,1984.0,1,2,440,5,5,1,108,45,0,0,0,0,0,0,4,400,5,2006,4,1,202500,22,2829
340,20,2,66.0,12400,1,0,3,0,1,1,0,14,3,6,1,6,6,7,1958,1998,0,0,12,13,2,176.0,3,4,2,4,2,2,3,585,6,0,630,1215,5,4,1,3,1215,0,0,1215,0,0,1,0,3,1,3,6,6,0,0,6,1958.0,2,1,297,5,5,1,0,0,0,0,234,0,0,0,0,0,6,2009,4,1,155000,51,2430
341,60,2,85.0,14191,1,0,1,0,1,1,0,16,7,6,1,2,8,5,2002,2002,4,0,5,5,3,0.0,2,4,3,2,4,2,6,0,6,0,967,967,5,0,1,1,993,915,0,1908,0,0,2,1,4,1,2,9,6,0,0,6,2002.0,3,2,431,5,5,1,135,0,0,0,0,0,0,0,0,0,4,2010,4,1,202900,8,2875
342,20,1,60.0,8400,1,0,1,0,1,1,0,4,3,6,1,6,4,4,1950,1950,4,0,12,11,3,0.0,0,2,2,4,2,2,6,0,6,0,721,721,5,1,1,1,841,0,0,841,0,0,1,0,2,1,3,4,6,0,0,1,1950.0,2,1,294,5,5,0,250,0,24,0,0,0,0,0,0,0,9,2009,4,1,82000,59,1562
343,90,2,69.0,8544,1,0,1,0,1,1,0,14,7,6,4,6,3,4,1949,1950,4,0,1,2,2,340.0,3,4,1,0,0,0,2,0,0,0,0,0,4,2,0,3,1040,0,0,1040,0,0,2,0,2,2,3,6,6,0,0,3,1949.0,2,2,400,5,5,1,0,0,0,0,0,0,0,0,0,0,5,2006,4,1,87500,57,1040
344,120,2,63.0,8849,1,0,3,0,1,1,0,0,7,6,2,6,9,5,2005,2005,0,0,2,3,2,616.0,1,4,3,1,4,2,0,28,6,0,1656,1684,5,0,1,1,1684,0,0,1684,0,0,2,0,2,1,1,6,6,1,1,6,2005.0,1,2,564,5,5,1,495,72,0,0,0,0,0,0,0,0,7,2008,4,1,266000,3,3368
345,160,4,36.0,2592,1,0,1,0,1,1,0,9,7,6,2,2,5,3,1976,1976,4,0,10,6,3,0.0,3,4,2,2,4,2,3,129,1,232,175,536,5,4,1,1,536,576,0,1112,0,0,1,1,3,1,3,4,6,0,0,6,1976.0,2,1,336,5,5,1,182,0,0,0,0,0,0,0,0,0,4,2010,4,1,85000,34,1648
346,50,2,65.0,6435,1,0,1,0,1,1,0,3,5,6,1,5,6,5,1939,1950,4,0,2,3,3,0.0,3,4,5,4,4,2,6,0,6,0,972,972,5,1,1,1,972,605,0,1577,0,0,1,0,3,1,0,6,6,1,2,3,1939.0,2,1,312,5,5,1,0,0,0,0,0,0,0,0,0,0,10,2006,4,1,140200,67,2549
347,20,2,69.0,12772,1,0,3,0,1,4,0,14,7,6,1,6,6,8,1960,1998,0,0,2,3,3,0.0,3,1,2,4,4,3,1,498,6,0,460,958,5,4,1,1,958,0,0,958,0,0,1,0,2,1,3,5,6,0,0,6,1960.0,1,1,301,5,5,1,0,0,0,0,0,0,0,0,3,15500,4,2007,4,1,151500,47,1916
348,20,2,69.0,17600,1,0,3,0,1,1,0,14,7,6,1,6,6,5,1960,1960,4,0,12,13,2,30.0,3,4,2,4,4,2,1,1270,6,0,208,1478,5,0,1,3,1478,0,0,1478,1,0,2,0,3,1,3,6,6,2,2,6,1960.0,2,2,498,5,5,1,0,40,0,0,0,0,0,0,0,0,12,2009,4,1,157500,49,2956
349,160,2,36.0,2448,1,0,1,0,1,1,0,0,7,6,0,2,7,5,2003,2004,4,0,5,14,0,106.0,2,4,3,2,4,2,0,573,6,0,191,764,5,0,1,1,764,862,0,1626,1,0,2,1,2,1,2,6,6,0,0,2,2003.0,1,2,474,5,5,1,0,27,0,0,0,0,0,0,0,0,10,2008,4,1,154000,5,2390
350,60,2,56.0,20431,1,0,0,0,1,1,0,0,7,6,1,2,9,5,2005,2006,0,0,10,6,2,870.0,1,4,3,1,4,2,0,1410,6,0,438,1848,5,0,1,1,1848,880,0,2728,1,0,2,1,4,1,1,10,6,2,1,6,2006.0,3,3,706,5,5,1,0,0,0,0,0,0,0,0,0,0,4,2006,8,2,437154,1,4576
351,120,2,68.0,7820,1,0,3,0,1,1,0,0,7,6,2,6,9,5,2007,2007,0,0,2,3,2,362.0,1,4,3,1,4,2,6,0,6,0,1869,1869,5,0,1,1,1869,0,0,1869,0,0,2,0,2,1,1,6,6,1,2,6,2007.0,1,2,617,5,5,1,210,54,0,0,0,0,0,0,0,0,12,2007,8,2,318061,0,3738
352,120,2,69.0,5271,1,0,3,3,1,1,2,7,7,6,1,6,7,5,1986,1986,4,0,12,13,3,0.0,3,4,3,2,4,1,0,1082,6,0,371,1453,5,1,1,1,1453,0,0,1453,1,0,1,1,2,1,2,6,6,1,5,6,1986.0,1,2,445,5,5,1,0,80,0,0,184,0,0,0,0,0,12,2006,4,4,190000,20,2906
353,50,2,60.0,9084,1,0,1,0,1,1,0,2,4,6,1,5,5,6,1941,1950,4,0,5,5,3,0.0,3,4,2,4,2,3,5,236,3,380,0,616,5,4,0,1,616,495,0,1111,0,1,1,0,3,1,3,5,6,0,0,3,1941.0,2,1,200,5,3,1,48,0,0,0,0,0,0,0,0,0,3,2008,7,1,95000,67,1727
354,30,4,60.0,8520,1,0,1,0,1,1,0,5,7,6,1,6,6,8,1928,2003,4,0,5,5,3,0.0,3,1,5,4,4,2,6,0,6,0,624,624,5,1,1,1,720,0,0,720,0,0,1,0,2,1,3,5,6,0,0,3,2005.0,2,2,484,5,5,1,106,0,0,0,0,0,0,0,0,0,5,2010,4,1,105900,82,1344
355,50,2,60.0,8400,1,0,1,1,1,1,0,23,7,6,1,5,6,5,1940,2000,4,0,12,3,3,0.0,3,4,2,4,4,2,5,388,6,0,552,940,5,0,1,1,1192,403,0,1595,0,0,1,0,2,1,3,6,6,2,2,6,1940.0,2,1,240,5,5,1,0,0,108,0,0,0,0,0,0,0,6,2006,4,1,140000,66,2535
356,20,2,105.0,11249,1,0,0,0,1,1,0,13,7,6,1,6,6,5,1995,1995,4,0,5,5,3,0.0,2,1,3,2,1,2,4,334,1,544,322,1200,5,0,1,1,1200,0,0,1200,1,0,2,0,3,1,2,6,6,0,0,6,1995.0,1,2,521,5,5,1,0,26,0,0,0,0,0,0,0,0,8,2007,4,1,177500,12,2400
357,20,2,69.0,9248,1,0,3,0,1,1,0,1,7,6,1,6,6,6,1992,1992,4,0,0,1,2,106.0,3,4,3,2,4,2,0,560,6,0,598,1158,5,1,1,1,1167,0,0,1167,1,0,2,0,3,1,2,6,6,0,0,6,1992.0,1,2,400,5,5,1,120,26,0,0,0,0,0,0,0,0,7,2009,4,1,173000,17,2325
358,120,4,44.0,4224,1,0,1,0,1,1,0,9,7,6,2,6,5,5,1976,1976,4,0,10,6,3,0.0,3,4,3,2,4,2,4,874,6,0,268,1142,5,4,1,1,1142,0,0,1142,1,0,1,1,3,1,3,6,6,1,4,6,1976.0,3,2,528,5,5,1,536,90,0,0,0,0,0,2,0,0,8,2007,4,1,134000,31,2284
359,80,2,92.0,6930,1,0,3,0,1,1,0,7,7,6,1,3,5,4,1958,1958,0,0,12,10,2,120.0,3,4,2,4,4,4,1,300,3,294,468,1062,5,0,1,4,1352,0,0,1352,0,1,1,0,3,1,2,6,2,0,0,2,1958.0,2,1,288,5,5,1,168,0,294,0,0,0,0,0,0,0,7,2006,4,4,130000,48,2414
360,60,2,78.0,12011,1,0,3,0,1,4,0,22,7,6,1,2,8,5,1998,1998,4,0,5,5,2,530.0,2,4,3,2,4,4,0,956,6,0,130,1086,5,0,1,1,1086,838,0,1924,1,0,2,1,3,1,2,7,6,1,5,6,1998.0,1,2,592,5,5,1,208,75,0,0,374,0,0,0,0,0,6,2006,4,1,280000,8,3010
361,85,2,69.0,7540,1,0,3,0,1,4,0,17,7,6,1,4,6,6,1978,1978,4,0,5,5,3,0.0,3,4,2,2,4,4,0,773,6,0,115,888,5,0,1,1,912,0,0,912,1,0,1,0,2,1,3,5,6,1,5,6,1978.0,1,2,470,5,5,1,0,0,0,0,192,0,0,2,0,0,6,2007,4,1,156000,29,1800
362,50,2,69.0,9144,1,2,1,0,1,1,0,3,7,6,1,5,5,5,1940,1982,4,0,2,3,3,0.0,3,4,2,4,4,2,3,399,6,0,484,883,5,1,1,1,988,517,0,1505,1,0,1,0,3,1,3,8,6,0,0,3,1940.0,2,1,240,5,5,0,0,0,0,0,0,0,0,0,0,0,7,2008,4,1,145000,68,2388
363,85,2,64.0,7301,1,0,1,0,1,0,0,2,7,6,1,4,7,5,2003,2003,4,0,0,1,2,500.0,2,4,1,0,0,0,2,0,0,0,0,0,5,0,1,1,495,1427,0,1922,0,0,3,0,4,1,2,7,6,1,1,2,2003.0,1,2,672,5,5,1,0,0,177,0,0,0,0,0,0,0,7,2009,3,1,198500,6,1922
364,160,4,21.0,1680,1,0,1,0,1,1,0,21,7,6,0,2,6,8,1972,2007,4,0,0,1,2,510.0,3,4,2,4,4,2,4,162,6,0,321,483,5,1,1,1,483,504,0,987,0,0,1,1,2,1,2,5,6,0,0,3,1972.0,2,1,264,5,5,1,250,0,0,0,0,0,0,0,0,0,5,2009,4,1,118000,37,1470
365,60,2,69.0,18800,1,0,3,0,1,3,0,6,7,6,1,2,6,5,1976,1976,4,0,0,1,2,120.0,3,4,3,2,4,3,0,712,6,0,84,796,5,4,1,1,790,784,0,1574,1,0,2,1,3,1,3,6,6,1,5,6,1976.0,3,2,566,5,5,1,306,111,0,0,0,0,0,0,0,0,7,2006,4,1,190000,30,2370
366,70,4,59.0,10690,1,0,1,0,1,1,0,15,7,6,1,2,5,7,1920,1997,0,0,5,5,3,0.0,3,1,2,4,2,2,3,456,6,0,216,672,5,1,1,3,672,672,0,1344,0,0,1,0,3,1,3,6,6,0,0,3,1964.0,2,1,468,5,3,1,0,128,218,0,0,0,0,0,0,0,7,2009,4,1,147000,89,2016
367,20,2,69.0,9500,1,0,3,0,1,1,0,14,7,6,1,6,6,5,1963,1963,4,0,8,9,2,247.0,3,4,2,2,4,2,1,609,6,0,785,1394,5,1,1,1,1394,0,0,1394,1,0,1,1,3,1,3,6,6,2,2,6,1963.0,1,2,514,5,5,1,0,76,0,0,185,0,0,0,0,0,7,2009,4,1,159000,46,2788
368,80,2,101.0,9150,1,0,3,0,1,0,0,14,7,6,1,3,6,5,1962,1962,4,3,8,9,2,305.0,3,4,2,2,4,1,0,371,6,0,728,1099,5,1,1,1,1431,0,0,1431,0,1,1,0,3,1,3,6,6,1,2,4,1962.0,1,1,296,5,5,1,64,110,0,0,0,0,0,0,0,0,12,2008,4,1,165000,46,2530
369,20,2,78.0,7800,1,0,1,0,1,1,0,14,7,6,1,6,5,6,1954,1954,4,0,0,1,2,200.0,3,4,3,4,4,2,5,540,6,0,728,1268,5,1,1,1,1268,0,0,1268,0,0,1,0,2,1,3,7,6,1,2,6,1954.0,3,1,244,5,5,1,0,98,0,0,0,0,0,0,0,0,3,2010,4,1,132000,56,2536
370,20,2,69.0,9830,1,0,3,0,1,0,0,14,7,6,1,6,5,7,1959,2006,4,0,12,13,3,0.0,3,1,2,4,4,2,4,72,3,258,733,1063,5,0,1,1,1287,0,0,1287,1,0,1,0,3,1,2,7,6,1,2,3,1997.0,3,2,576,5,5,1,364,17,0,0,182,0,0,0,0,0,3,2010,4,1,162000,51,2350
371,60,2,69.0,8121,1,0,3,0,1,1,0,1,7,6,1,2,6,5,2000,2000,4,0,5,5,3,0.0,3,4,3,2,4,2,6,0,6,0,953,953,5,0,1,1,953,711,0,1664,0,0,2,1,3,1,3,7,6,1,5,6,2000.0,1,2,460,5,5,1,100,40,0,0,0,0,0,0,0,0,1,2006,4,1,172400,6,2617
372,50,2,80.0,17120,1,0,1,0,1,1,0,7,3,6,1,5,4,4,1959,1959,4,0,3,9,3,0.0,3,4,2,0,0,0,2,0,0,0,0,0,5,4,1,1,1120,468,0,1588,0,0,2,0,4,1,3,7,2,1,2,3,1991.0,3,2,680,5,5,0,0,59,0,0,0,0,0,0,0,0,7,2008,4,1,134432,49,1588
373,120,2,50.0,7175,1,0,1,0,1,1,0,4,7,6,2,6,6,5,1984,1984,4,0,8,9,3,0.0,3,4,2,2,4,2,4,623,5,121,0,744,5,4,1,1,752,0,0,752,1,0,1,0,2,1,3,4,6,0,0,6,1984.0,2,1,264,5,5,1,353,0,0,0,90,0,0,2,0,0,2,2010,4,1,125000,26,1496
374,20,2,79.0,10634,1,0,1,0,1,1,0,14,7,6,1,6,5,6,1953,1953,4,0,2,3,3,0.0,3,4,3,4,4,2,1,428,5,180,0,608,5,4,1,1,1319,0,0,1319,1,0,1,0,3,1,3,5,2,0,0,6,1953.0,2,1,270,5,5,1,66,0,0,0,0,0,0,4,0,0,11,2009,4,1,123000,56,1927
375,60,2,65.0,8200,1,0,1,0,1,1,0,13,7,6,1,2,7,5,2003,2004,4,0,5,5,3,0.0,2,4,3,2,4,2,6,0,6,0,847,847,5,0,1,1,847,1081,0,1928,0,0,2,1,4,1,2,8,6,1,2,2,2003.0,3,2,434,5,5,1,100,48,0,0,0,0,0,0,0,0,7,2007,4,1,219500,4,2775
376,30,2,69.0,10020,1,0,3,3,1,1,1,2,7,6,1,6,1,1,1922,1950,4,0,12,13,3,0.0,0,2,5,3,3,1,1,350,6,0,333,683,5,1,0,3,904,0,0,904,1,0,0,1,1,1,0,4,0,0,0,0,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2009,4,1,61000,87,1587
377,85,2,57.0,8846,1,0,3,0,1,4,0,13,7,6,1,4,5,5,1996,1996,4,0,5,5,3,0.0,2,4,3,2,4,4,0,298,6,0,572,870,5,0,1,1,914,0,0,914,0,0,1,0,2,1,3,5,6,0,0,3,1998.0,2,2,576,5,5,1,0,0,0,0,0,0,0,0,0,0,7,2006,4,1,148000,10,1784
378,60,0,102.0,11143,1,0,3,0,1,0,0,10,7,6,1,2,8,5,2004,2005,4,0,10,6,3,0.0,2,4,3,2,4,2,6,0,6,0,1580,1580,5,0,1,1,1580,886,0,2466,0,0,3,0,4,1,2,8,6,1,2,6,2004.0,1,2,610,5,5,1,159,214,0,0,0,0,0,0,0,0,12,2007,4,1,340000,3,4046
379,20,2,88.0,11394,1,0,1,0,1,0,0,20,7,6,1,6,9,2,2010,2010,0,0,5,5,0,350.0,2,4,3,1,4,4,0,1445,6,0,411,1856,5,0,1,1,1856,0,0,1856,1,0,1,1,1,1,1,8,6,1,1,6,2010.0,3,3,834,5,5,1,113,0,0,0,0,0,0,0,0,0,6,2010,8,2,394432,0,3712
380,60,2,60.0,8123,1,0,3,0,1,1,0,1,5,6,1,2,6,5,2000,2000,4,0,5,5,2,16.0,3,4,3,2,4,2,6,0,6,0,982,982,5,0,1,1,1007,793,0,1800,0,0,2,1,3,1,3,7,6,1,5,6,2000.0,3,2,463,5,5,1,100,63,0,0,0,0,0,0,0,0,6,2009,4,1,179000,9,2782
381,50,2,50.0,5000,1,2,1,0,1,1,0,23,7,6,1,5,5,6,1924,1950,4,0,6,13,3,0.0,3,4,5,4,4,2,5,218,6,0,808,1026,5,4,1,1,1026,665,0,1691,0,0,2,0,3,1,2,6,6,1,2,3,1924.0,2,1,308,5,5,1,0,0,242,0,0,0,0,0,0,0,5,2010,4,1,127000,86,2717
382,20,0,60.0,7200,1,2,1,0,1,1,0,10,7,6,1,6,7,5,2006,2006,4,0,5,5,3,0.0,2,4,3,2,1,2,6,0,6,0,1293,1293,5,0,1,1,1301,0,0,1301,1,0,2,0,2,1,2,5,6,1,2,6,2006.0,1,2,572,5,5,1,216,121,0,0,0,0,0,0,0,0,8,2006,8,2,187750,0,2594
383,60,2,79.0,9245,1,0,3,0,1,1,0,13,7,6,1,2,7,5,2006,2006,4,0,5,5,3,0.0,2,4,3,2,4,4,6,0,6,0,939,939,5,0,1,1,939,858,0,1797,0,0,2,1,3,1,2,8,6,0,0,6,2006.0,1,2,639,5,5,1,144,53,0,0,0,0,0,0,0,0,4,2007,4,1,213500,1,2736
384,45,1,60.0,9000,1,0,1,0,1,0,0,4,7,6,1,7,6,3,1928,1950,4,0,12,13,3,0.0,3,4,5,3,2,2,6,0,6,0,784,784,5,4,0,3,784,0,0,784,0,0,1,0,2,1,3,5,6,0,0,3,1950.0,2,2,360,3,3,0,0,0,91,0,0,0,0,0,0,0,10,2009,4,1,76000,81,1568
385,60,2,69.0,53107,1,0,0,3,1,0,2,7,3,6,1,2,6,5,1992,1992,4,0,0,1,3,0.0,2,4,3,2,4,4,0,985,6,0,595,1580,5,0,1,1,1079,874,0,1953,1,0,2,1,3,1,2,9,6,2,3,6,1992.0,3,2,501,5,5,1,216,231,0,0,0,0,0,0,0,0,6,2007,4,1,240000,15,3533
386,120,2,43.0,3182,1,0,1,0,1,1,0,11,7,6,2,6,8,5,2004,2005,4,0,5,5,2,16.0,2,4,3,2,4,2,0,24,6,0,1232,1256,5,0,1,1,1269,0,0,1269,0,0,2,0,2,1,2,6,6,1,5,6,2004.0,3,2,430,5,5,1,146,20,0,0,144,0,0,0,0,0,4,2010,4,1,192000,6,2525
387,50,2,58.0,8410,1,0,1,0,1,3,0,2,3,6,1,5,5,3,1910,1996,5,0,12,5,3,0.0,3,2,3,4,4,2,6,0,6,0,658,658,5,4,1,1,658,526,0,1184,0,0,1,0,5,1,3,8,6,0,0,0,1980.0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,5,2006,4,0,81000,96,1842
388,80,2,72.0,7200,1,0,1,0,1,1,0,2,7,6,1,3,6,6,1976,1976,0,0,2,3,2,255.0,3,4,2,4,4,4,4,631,6,0,410,1041,5,0,1,1,1125,0,0,1125,1,0,1,0,3,1,3,6,6,1,3,3,1977.0,2,1,352,5,5,1,296,0,0,0,0,0,0,4,0,0,10,2009,4,4,125000,33,2166
389,20,2,93.0,9382,1,0,3,0,1,4,0,13,7,6,1,6,7,5,1999,2000,4,0,5,5,2,125.0,2,4,3,2,4,2,6,0,6,0,1468,1468,5,0,1,1,1479,0,0,1479,0,0,2,0,3,1,2,6,6,0,0,6,1999.0,1,2,577,5,5,1,120,25,0,0,0,0,0,0,0,0,7,2008,4,1,191000,9,2947
390,60,2,96.0,12474,1,0,1,0,1,1,0,0,7,6,1,2,10,5,2007,2008,4,0,5,5,0,272.0,1,4,3,1,4,4,0,1280,6,0,402,1682,5,0,1,1,1742,590,0,2332,1,0,2,1,3,1,1,9,6,1,1,2,2008.0,3,3,846,5,5,1,196,134,0,0,0,0,0,0,0,0,8,2008,8,2,426000,1,4014
391,50,2,50.0,8405,1,1,1,0,1,1,0,2,7,6,1,5,5,8,1900,1950,4,0,2,3,3,0.0,3,4,5,4,1,2,3,241,1,391,229,861,5,0,1,1,961,406,0,1367,1,0,1,0,4,1,3,7,6,0,0,3,1978.0,2,1,384,5,5,1,0,130,112,0,0,0,0,2,0,0,4,2008,4,1,119000,108,2228
392,60,2,71.0,12209,1,0,3,0,1,4,0,17,7,6,1,2,6,5,2001,2002,4,0,5,5,3,0.0,3,4,3,1,4,2,4,690,6,0,114,804,5,0,1,1,804,1157,0,1961,1,0,2,1,3,1,2,7,6,1,5,2,2001.0,3,2,560,5,5,1,125,192,0,0,0,0,0,0,0,0,6,2009,4,1,215000,8,2765
393,20,2,69.0,8339,1,0,3,0,1,1,0,14,7,6,1,6,5,7,1959,1959,4,0,2,3,3,0.0,3,4,1,0,0,0,2,0,0,0,0,0,5,4,1,1,882,0,0,882,0,0,1,0,3,1,3,5,6,0,0,6,1959.0,1,1,294,5,5,1,0,0,0,0,0,0,0,2,4,1200,7,2007,4,1,106500,48,882
394,30,2,69.0,7446,1,0,1,0,1,0,0,3,3,6,1,6,4,5,1941,1950,4,0,3,14,3,0.0,3,4,2,4,4,2,3,266,6,0,522,788,5,4,1,3,788,0,0,788,0,0,1,0,2,1,3,4,6,2,5,0,1980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,2006,4,4,100000,65,1576
395,50,2,60.0,10134,1,0,1,0,1,1,0,5,7,6,1,5,5,6,1940,1950,4,0,2,3,3,0.0,3,4,2,4,4,2,6,0,6,0,735,735,5,1,1,3,735,299,0,1034,0,0,1,0,2,1,3,5,6,0,0,3,1940.0,2,1,240,5,5,1,0,39,0,0,0,0,0,0,0,0,7,2007,4,1,109000,67,1769
396,20,2,68.0,9571,1,0,1,0,1,1,0,2,7,6,1,6,5,6,1956,1956,4,0,12,13,3,0.0,3,4,2,4,4,4,1,739,6,0,405,1144,5,4,1,1,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,0,6,1956.0,2,1,596,5,5,1,44,0,0,0,0,0,0,0,0,0,6,2010,4,1,129000,54,2288
397,20,2,60.0,7200,1,0,1,3,1,1,0,13,7,6,1,6,5,5,1972,1972,0,0,2,3,3,0.0,3,4,2,4,4,4,3,777,6,0,117,894,5,4,1,1,894,0,0,894,0,0,1,0,2,1,3,6,6,0,0,3,1985.0,1,2,600,5,5,1,215,0,0,0,0,0,0,0,0,0,9,2009,4,1,123000,37,1788
398,60,2,69.0,7590,1,0,1,0,1,1,0,14,1,6,1,2,5,5,1962,1962,4,0,5,5,2,288.0,3,4,2,4,4,2,4,540,6,0,324,864,5,4,1,1,876,936,0,1812,0,0,2,0,4,1,3,8,6,1,5,6,1962.0,1,1,264,5,5,1,0,168,0,0,0,0,0,0,0,0,7,2007,4,1,169500,45,2676
399,30,4,60.0,8967,1,0,1,0,1,0,0,15,7,6,1,6,5,2,1920,1950,4,0,2,3,3,0.0,3,2,5,3,3,2,6,0,6,0,961,961,5,1,1,0,1077,0,0,1077,0,0,1,0,2,1,3,6,1,0,0,3,1920.0,2,1,338,4,4,0,0,0,0,0,0,0,0,0,0,0,11,2007,4,4,67000,87,2038
400,60,0,65.0,8125,1,0,1,0,1,1,0,10,7,6,1,2,7,5,2006,2007,4,0,10,6,0,100.0,2,4,3,2,4,2,0,812,6,0,280,1092,5,0,1,1,1112,438,0,1550,1,0,2,0,2,1,2,7,6,0,0,6,2007.0,3,2,438,5,5,1,0,168,0,0,0,0,0,0,0,0,10,2009,4,1,241000,3,2642
